effect_id,doi_o,ref_o,description,discipline,disc_cat,n_o,r_o,n_r,r_r,gap,gap_band,tags,in_A0,thin_metadata,sim_round1_uncalibrated,sim_round1,sim_round2,audit_tier,simulable_final,sim_needs_review,narr_round1,narr_round1_reason,narr_round2,narr_round2_reason,narrative_disagreement,exclusion_reason,sim_round1_provenance,narrative_final,sim_admission,narrative_manual_adjudication_needed,narr_opus,opus_reason,agree3,narr_gpt,gpt_reason,narr_consensus,narr_votes,narr_nrounds
1085,10.3389/fpsyg.2014.01276,"Huang, J. L. (2014). Does cleanliness influence moral judgments? Response effort moderates the effect of cleanliness priming on moral judgments. Frontiers in Psychology, 5. https://doi.org/10.3389/fpsyg.2014.01276",Cleanliness condition in the low response effort group significantly influenced the moral judgements averaged across all vignettes,Social Psychology,social,218.0,-0.1434993104669943,387.0,0.0617568943169517,0.0817424161500425,mid,"Priming, moral judgment, response effort, replication, cleanliness",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,failure_dominates,"This fits the broader ""cleanliness primes moral judgment"" (Macbeth effect) literature, which is now widely cited as a replication-crisis cautionary tale.",failure_dominates,"Cleanliness/moral-judgment priming is a flagship replication-crisis example, widely known as failing to replicate in social priming research.",False,,calibrated compressed prompt (finish pass),failure_dominates,confirmed,False,obscure,"This specific Huang moderation paper is barely cited; cleanliness-priming debate lives around Schnall/Zhong-Liljenquist, not this Frontiers article, which appears mainly in replication-project datasets.",majority,obscure,"This specific response-effort moderation result is rarely discussed outside the broader, contested literature on cleanliness priming and moral judgment.",uncertain,2,4
1265,10.1086/691462,"Ward, A. F., Duke, K., Gneezy, A., & Bos, M. W. (2017). Brain Drain: The Mere Presence of One’s Own Smartphone Reduces Available Cognitive Capacity. Journal of the Association for Consumer Research, 2(2), 140–154. https://doi.org/10.1086/691462","The mere presence of one’s own smartphone may occupy limited-capacity cognitive resources, thereby leaving fewer resources available for other tasks and undercutting cognitive performance",Marketing,marketing,275.0,0.161245154965971,383.0,0.0316227766016837,0.1296223783642872,mid,"brain drain, smartphones, smartphone dependence, cognitive costs, cognitive capacity, cognitive performance",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,contested,"The ""brain drain"" smartphone effect remains widely cited in media/psychology while replication concerns are actively debated among researchers.",original_dominates,"The ""brain drain"" smartphone effect is widely cited as established; its weak replication is not part of common knowledge.",True,,calibrated compressed prompt (finish pass),DISAGREE,confirmed,True,original_dominates,"""Brain drain"" still circulates affirmatively in popular press, digital-wellbeing books, phone-ban policy debates, and citing marketing/education literature; replication failures stay confined to metascience circles.",majority,original_dominates,"Broad popular and applied discussions still commonly present the idea that a nearby personal smartphone drains attention or cognitive capacity as an established finding, while replication concerns are much less widely known.",original_dominates,3,4
2036,10.1016/j.obhdp.2017.01.005,"Lu, J. G., Akinola, M., & Mason, M. F. (2017). “Switching On” creativity: Task switching can increase creativity by reducing cognitive fixation. Organizational Behavior and Human Decision Processes, 139, 63–75. https://doi.org/10.1016/j.obhdp.2017.01.005",,marketing/org behavior,marketing,79.0,0.2275117824234189,364.0,0.104740431210964,0.1227713512124548,mid,,False,True,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,"No effect description or identifying details are provided, and generic small-N marketing findings rarely gain lasting recognition either way.",obscure,"No effect description or identifying keywords are given, so no default public association could plausibly exist.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,original_dominates,"Task-switching-boosts-creativity still circulates affirmatively in creativity/OB reviews, business press and productivity blogs; the smaller replication effect lives mainly in specialist replication datasets.",majority,obscure,"This specific task-switching-and-creativity finding has limited visibility in broad scientific and popular discourse, with no widely recognized replication-failure narrative.",obscure,3,4
142,10.1016/j.obhdp.2018.10.004,"Fath, S., & Kay, A. C. (2018). “If hierarchical, then corrupt”: Exploring people’s tendency to associate hierarchy with corruption in organizations. Organizational Behavior and Human Decision Processes, 149, 145–164. https://doi.org/10.1016/j.obhdp.2018.10.004","""We find that people expect more corruption to manifest among the employees of relatively more hierarchical organizations""",Organizational Psychology,org,405.0,0.2049390153191919,321.0,0.282842712474619,-0.077903697155427,low,Corruption/Hierarchy/Organisational Design/Organisational Structure,False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,"A niche organizational-psychology finding with a replication that actually strengthened it, drawing little attention either way.",obscure,Niche organizational psychology finding on hierarchy-corruption perceptions; too specialized to have formed a widely shared default association either way.,False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"A niche OBHDP hierarchy-corruption lay-belief paper cited mainly in specialist hierarchy/inequality literature; it replicated successfully, so no textbook, media, or failure narrative exists.",unanimous,obscure,"This specific hierarchy–corruption expectation finding has little visibility in broad psychology, management, or popular-science discourse, and no replication-failure narrative appears to have become widely known.",obscure,4,4
1092,10.1111/j.1475-4975.2007.00150.x,"LIVENGOOD, J., & MACHERY, E. (2007). The Folk Probably Don’t Think What You Think They Think: Experiments on Causation by Absence. Midwest Studies in Philosophy, 31(1), 107–127. https://doi.org/10.1111/j.1475-4975.2007.00150.x","People do deny some sentences that assert that an absence caused an event. However, people sometimes agree significantly more with sentences asserting that an event e occurred because an absence a obtained than with sentences asserting that a caused the occurrence of e.",Experimental Philosophy,expphil,95.0,0.210196709523022,272.0,0.2740859796379346,-0.0638892701149125,low,causation by absence,False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,This niche experimental philosophy result on causation-by-absence attitudes has minimal citation traction beyond specialist causal cognition circles.,obscure,"A niche experimental-philosophy finding on causation-by-absence wording effects, too specialized to have entered general researcher awareness either way.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"A niche x-phi paper on causation by absence, cited mainly in specialist causation/metaphysics literature; absent from textbooks, popular press, and replication-crisis cautionary lore.",unanimous,obscure,This specific experimental finding about folk judgments of causation by absence remains a niche topic in experimental philosophy and causal-metaphysics literature rather than a widely circulated scientific or popular narrative.,obscure,4,4
2135,10.1093/jcr/ucx109,"Netemeyer, R. G., Warmath, D., Fernandes, D., & Lynch, J. G. (2017). How Am I Doing? Perceived Financial Well-Being, Its Potential Antecedents, and Its Relation to Overall Well-Being. Journal of Consumer Research, 45(1), 68–89. https://doi.org/10.1093/jcr/ucx109",,marketing/org behavior,marketing,106.0,0.2596034887040906,262.0,0.2177413273386129,0.0418621613654777,low,,False,True,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,"No identifiable effect description or keywords are provided, so no meaningful public or scientific memory can be assessed.",obscure,"No effect description or identifying keywords are given, and the small gap between similar correlations suggests no famous replication failure narrative.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,original_dominates,"The paper circulates as a positively cited scale/measure source in financial well-being research, policy reports, and CFPB-adjacent applied work; replication shrinkage is essentially undiscussed.",majority,original_dominates,"The paper is predominantly cited as a foundational, valid account and measure of perceived financial well-being, with no broadly recognized replication-failure narrative.",uncertain,2,4
671,10.1037/a0027598,"Slepian, M. L., Masicampo, E. J., Toosi, N. R., & Ambady, N. (2012). The physical burdens of secrecy. Journal of Experimental Psychology: General, 141(4), 619–624. https://doi.org/10.1037/a0027598","the larger the secret, the steeper a hill seemed (replication sample 1)",Social Psychology,social,40.0,0.52,240.0,0.06,0.46,high,"secrets, embodiment, metaphor, perception, action",True,False,NOT_SIMULABLE,SIMULABLE,,A0_calibrated_mandated,True,False,failure_dominates,"This ""secrets are burdens"" hill-slant study is now widely cited in psychology as a textbook embodied-cognition replication failure.",failure_dominates,This embodied-cognition hill-slant effect is a textbook cited example of a famous social psychology finding that collapsed under replication.,False,,"calibrated prompt, A0 anchor-calibration test batch",failure_dominates,confirmed,False,failure_dominates,"Slepian's secrecy-hill embodiment effect is chiefly cited in replication-crisis literature (Pashler/Harris commentaries, Many Labs-style failures, methods teaching) as a canonical shrunken-effect example.",unanimous,obscure,"The specific claim that larger secrets make hills appear steeper is rarely discussed in broad psychology or popular-science accounts, which more often address secrecy's general psychological burden.",failure_dominates,3,4
100,10.1016/j.jarmac.2021.08.001,"Blank, H., Panday, A., Edwards, R., Skopicz-Radkiewicz, E., Gibson, V., & Reddy, V. (2022). Double misinformation: Effects on eyewitness remembering. Journal of Applied Research in Memory and Cognition, 11(1), 97–105. https://doi.org/10.1016/j.jarmac.2021.08.001",misinformatio aviability correlates with misinformation endorsement,Cognitive Psychology,cognitive,96.0,-0.69,229.0,-0.385,0.3049999999999999,high,"discrepancy detection, eyewitness memory, misinformation availability, misinformation effect",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,This narrow discrepancy-detection metric within misinformation-effect research lacks broad recognition beyond specialist eyewitness-memory literature.,obscure,"This is a narrow, low-profile parameter within misinformation-effect research, too peripheral to have generated either a famous-finding or famous-failure reputation.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"This specific 2022 JARMAC double-misinformation paper has minimal citation footprint and no textbook, press, or replication-controversy presence; misinformation-effect discourse cites older canonical work instead.",unanimous,obscure,"This recent, narrowly focused eyewitness-memory finding has not generated a widely recognized replication-failure narrative or broad textbook/popular-science uptake.",obscure,4,4
758,10.1073/pnas.1805327115,"Klein, N., & O’Brien, E. (2018). People use less information than they think to make up their minds. Proceedings of the National Academy of Sciences, 115(52), 13222–13227. https://doi.org/10.1073/pnas.1805327115","People do not fully appreciate this immediacy of judgment, in-stead assuming that they and others will consider more infor- mation before forming conclusions than they and others actually do. This discrepancy in perceived versus actual information use reveals a general psychological bias that bears particular rele-vance in today’s information age.",Judgment and Decision Making,jdm,207.0,0.5869675714609309,214.0,0.5695945778086944,0.0173729936522365,low,"tipping point, change, self-insight, judgment, information processing",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,Niche JDM finding on self-insight into judgment immediacy with minimal citation footprint and no notable replication gap to spark discourse.,obscure,"This is a niche, minimally-known finding with no widely shared name or narrative, so no default association has formed.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,original_dominates,"Klein & O'Brien replicated successfully (r=.57), so it circulates affirmatively in JDM reviews, impression-formation citing work, and popular pieces on snap judgments; no failure narrative exists.",majority,original_dominates,"The finding is generally presented as a supported account of rapid impression formation, with no widely recognized replication-failure narrative displacing it.",uncertain,2,4
1138,10.1016/j.cognition.2015.01.013,"Kominsky, J. F., Phillips, J., Gerstenberg, T., Lagnado, D., & Knobe, J. (2015). Causal superseding. Cognition, 137, 196–209. https://doi.org/10.1016/j.cognition.2015.01.013","norm violations also affect the causality attributed to other agents, a phenomenon we refer to as ‘‘causal superseding.’’",Experimental Philosophy,expphil,60.0,0.2731961693233893,200.0,0.2785244502458322,-0.0053282809224428,low,"Causal reasoning, Counterfactuals, Morality, Superseding",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,"A niche experimental-philosophy effect with near-identical replication, but neither version has drawn broad citation or public attention.",obscure,"A niche x-phi effect with no replication failure narrative; original and replication agree, and it's too peripheral for wide recognition.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,original_dominates,"Causal superseding is cited affirmatively in experimental-philosophy and causal-cognition literature (Knobe/Gerstenberg lineage, moral-cognition reviews); it replicated successfully and has negligible public profile.",majority,obscure,"Causal superseding is a specialized causal-cognition result with limited presence in broad textbooks or popular science, and no replication-failure narrative appears to dominate its reception.",obscure,3,4
1687,10.1037/h0055756,"Asch, S. E. (1946). Forming impressions of personality. The Journal of Abnormal and Social Psychology, 41(3), 258–290. https://doi.org/10.1037/h0055756","including ""warm"" vs ""cold"" in a list of character qualities leads to assumptions of different secondary character qualitties",Social Psychology,social,166.0,0.2526843663561895,183.0,-0.2207329263621315,0.031951439994058,low,"first impressions, personality",True,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed_A0,True,False,original_dominates,Asch's warm-cold central traits study remains a classic textbook staple; the weak/negative replication is barely known outside specialists.,failure_dominates,"Asch's warm/cold trait study is a textbook classic now widely cited as an example of weak, non-replicating impression-formation research.",True,,"calibrated prompt, A0 anchor-calibration test batch",DISAGREE,confirmed,True,original_dominates,"Asch's warm/cold central-trait effect is still taught affirmatively in social psychology textbooks, impression-formation reviews, and popular writing on first impressions; replication doubts stay marginal.",majority,original_dominates,"Asch’s warm-versus-cold “central trait” result remains a standard textbook and popular account of impression formation, with later qualifications receiving far less broad attention than the original finding.",original_dominates,3,4
1692,10.1007/s11002-014-9295-0,"Dogerlioglu-Demir, K., & Koçaş, C. (2014). Seemingly incidental anchoring: the effect of incidental environmental anchors on consumers’ willingness to pay. Marketing Letters, 26(4), 607–618. https://doi.org/10.1007/s11002-014-9295-0",numerical anchoring in business name increases price estimations,Cognitive Psychology,cognitive,58.0,0.2606658522907645,144.0,0.0549170007571354,0.2057488515336291,mid,anchoring; bias; judgment; consumer price estimations,False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,This niche business-name-anchoring finding is barely cited; neither the original nor its replication has notable traction beyond specialists.,obscure,"This is a niche applied-anchoring study; anchoring generally is famous, but this specific business-name effect never entered common discourse.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"This niche Marketing Letters study has few citations, no textbook or press presence; even its Many Labs-style replication failure is discussed only inside replication-database aggregates.",unanimous,obscure,The specific claim that numbers in a business name incidentally anchor consumers’ price estimates is rarely discussed beyond the original niche consumer-behavior literature and has no widely known replication-failure narrative.,obscure,4,4
769,10.1073/pnas.1606574113,"Cooney, G., Gilbert, D. T., & Wilson, T. D. (2016). When fairness matters less than we expect. Proceedings of the National Academy of Sciences, 113(40), 11168–11171. https://doi.org/10.1073/pnas.1606574113","in a series of experiments, we show that those to whom resources are allocated often care less about fairness than those who allocate the resources expect them to. This “allocator’s illusion” results from the fact that fairness seems more important before an allocation is made (when al-locators are choosing a procedure) than afterward (when re-ceivers are reacting to the procedure that allocators chose).",Social Psychology,social,120.0,0.565685424949238,132.0,0.1211020870614431,0.4445833378877948,high,"fairness, affective forecasting, decision-making",True,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed_A0,True,False,obscure,"This niche ""allocator's illusion"" fairness-forecasting effect has little citation traction, with neither the original nor its replication broadly discussed.",obscure,"A niche ""allocator's illusion"" fairness-forecasting effect too specific and low-profile for either narrative to be widely known.",False,,"calibrated prompt, A0 anchor-calibration test batch",obscure,confirmed,False,obscure,"The ""allocator's illusion"" has minimal footprint: few citations, no textbook or popular-press presence, and its Many Labs-style shrinkage is known only inside replication-methods circles.",unanimous,obscure,"The allocator’s illusion has received limited broad textbook, popular-science, or replication-focused attention, so neither the original result nor a failure narrative is widely dominant.",obscure,4,4
415,10.1177/0956797615573516,"Scopelliti, I., Loewenstein, G., & Vosgerau, J. (2015). You Call It “Self-Exuberance”; I Call It “Bragging.” Psychological Science, 26(6), 903–914. https://doi.org/10.1177/0956797615573516",Condition does not independently affect emotional ratings,Social Psychology,social,154.0,0.2252948577076705,124.0,-0.0290052304815362,0.1962896272261342,mid,"Social interaction, emotions, interpersonal relationships, judgment, social behavior, open data, open materials",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,"A null/small effect on a specific interaction study, this narrow finding has no wide recognition in either direction.",obscure,"This reads as a niche, non-headline finding from a broad social-behavior dataset, lacking the fame needed for either narrative to stick.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"This secondary null result about emotional ratings appears almost nowhere; even the paper's main bragging/self-promotion narrative gets only modest citation in impression-management literature, with no popular framing.",unanimous,original_dominates,"The self-promotion/bragging result is still mainly cited and discussed as evidence that people underestimate how negatively others view their self-promotion, while the null emotional-ratings finding is not widely known outside replication-focused discussion.",obscure,3,3
1352,10.1037/0096-3445.135.4.641,"Wakslak, C. J., Trope, Y., Liberman, N., & Alony, R. (2006). Seeing the forest when entry is unlikely: Probability and the mental representation of events. Journal of Experimental Psychology: General, 135(4), 641–653. https://doi.org/10.1037/0096-3445.135.4.641",Low likehood have effect on abstract construal (Trial 2),Social Psychology,social,34.0,0.5196152422706632,120.0,0.0316227766016837,0.4879924656689794,high,"probability, likehood, construal level theory, psychological distance, abstract",True,False,NOT_SIMULABLE,SIMULABLE,,A0_calibrated_mandated,True,False,obscure,This narrow sub-effect within construal-level theory shows no evidence of wide recognition or debate outside specialist replication literature.,obscure,"This is a narrow, low-profile CLT sub-finding with tiny original N; too peripheral to have generated any widespread default association.",False,,"calibrated prompt, A0 anchor-calibration test batch",obscure,confirmed,False,original_dominates,"Construal-level reviews, CLT chapters and downstream probability-abstraction citations still cite Wakslak et al. affirmatively; the Many Labs null is known only among replication specialists.",majority,original_dominates,"The association between low probability and more abstract construal remains commonly presented as a standard construal-level-theory finding, while any specific replication failure is comparatively little known outside replication-focused literature.",uncertain,2,4
1541,10.1016/j.jesp.2008.03.012,"Eyal, T., Liberman, N., & Trope, Y. (2008). Judging near and distant virtue and vice. Journal of Experimental Social Psychology, 44(4), 1204–1209. https://doi.org/10.1016/j.jesp.2008.03.012",people judge immoral acts as more offensive and moral acts as more virtuous when the acts are psychologically distant than near (replication of original study 2 (only Serbian sample; not pooled sample)),Social Psychology,social,58.0,0.38,116.0,0.0316227766016837,0.3483772233983162,high,"psychological distance, moral judgment, construal level theory",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,This narrow construal-level moral-judgment effect and its failed replication attract little attention outside specialist replication literature.,obscure,"This is a niche sub-finding from construal-level theory research, too specific and low-profile for either narrative to dominate general awareness.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"Eyal et al.'s moral-distance effect lives only in specialist construal-level and Many Labs 2 tables; no textbook, press, or applied literature narrates it either way.",unanimous,original_dominates,"The construal-level account that psychological distance amplifies judgments of virtue and vice remains the commonly presented finding, while this limited-sample replication result is not widely known in broad scientific or popular discussion.",obscure,3,4
1968,10.1037/a0034352,"Reinhard, M.-A., Greifeneder, R., & Scharmach, M. (2013). Unconscious processes improve lie detection. Journal of Personality and Social Psychology, 105(5), 721–739. https://doi.org/10.1037/a0034352","People are typically poor at telling apart truthful and deceptive statements. Based on the Unconscious Thought Theory, it has been suggested that poor lie detection arises from the intrinsic limitations of conscious thinking and can be improved by facilitating the contribution of unconscious thought (UT).",Judgment and Decision Making,jdm,66.0,0.3464101615137754,110.0,0.0447213595499957,0.3016888019637797,high,"lie detection, deliberation-without-attention, unconscious thought, decision making",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,A niche unconscious-thought/lie-detection claim with tiny samples; neither the original nor its null replication is widely known.,obscure,"Niche unconscious-thought/lie-detection finding lacks broad recognition; too peripheral for either ""famous finding"" or ""famous failure"" narrative to dominate.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"Unconscious-thought lie detection lives mainly in niche deception-research citations and RRR methods lists; it never reached textbooks or popular press, so neither framing is prominent.",unanimous,obscure,The specific claim that unconscious thought improves lie detection has not become a broadly established story and is rarely discussed outside the narrower unconscious-thought and deception-research literature.,obscure,4,3
1670,10.2501/jar-40-1-2-29-34,"Stevenson, J. S., Bruner, G. C., & Kumar, A. (2000). Webpage Background and Viewer Attitudes. Journal of Advertising Research, 40(1–2), 1–6. https://doi.org/10.2501/jar-40-1-2-29-34",attitude toward the website has a positive effect on brand attitude,Marketing,marketing,30.0,0.42,95.0,0.54,-0.12,low,"web experience, web advertising, marketing, webpage backgrounds",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,A narrow marketing effect with a replication that actually strengthened it draws little attention outside specialist advertising research.,obscure,This is a niche marketing sub-finding with no wide cultural footprint; neither the effect nor any replication controversy is broadly known.,False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,original_dominates,"Attitude-toward-site → brand-attitude spillover is standard in advertising/e-commerce textbooks and citing SEM studies; the replication succeeded, so no failure narrative exists.",majority,obscure,"This specific 2000 web-design finding is rarely discussed in contemporary psychology or popular-science narratives, and no widely known replication-failure story has displaced it.",obscure,3,4
941,10.1111/j.1467-9280.2008.02066.x,"Dessalegn, B., & Landau, B. (2008). More Than Meets the Eye. Psychological Science, 19(2), 189–195. https://doi.org/10.1111/j.1467-9280.2008.02066.x","More than meets the eye: the role of language in binding and maintaining feature conjunctions.; table: directional language (e.g., to the left) helps children bind color and shape information to a greater extent than relational language alone ( e.g., next to)",Cognitive Psychology,cognitive,36.0,0.3793532811354438,47.0,0.2333729524753241,0.1459803286601196,mid,"Child, Preschool, Cognition, Cues, Female, Humans, Language, Male, color-location conjunctions, language-vision interactions",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,This narrow developmental-psycholinguistics finding lacks broad citation or public awareness; neither the original nor its weaker replication has notable currency.,obscure,Niche developmental-psycholinguistics finding with modest sample sizes; too specialized to have entered common researcher knowledge either way.,False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"A niche language-and-spatial-cognition result cited mainly within specialist Whorfian/spatial-memory literature; absent from textbooks and popular science, and its replication (Many Labs-style) drew little attention.",unanimous,obscure,"This specific directional-language advantage in children’s feature binding is rarely discussed outside specialized developmental cognition literature, with no widely recognized replication-failure narrative.",obscure,4,4
518,10.1177/0956797618805750,"Cao, J., Kleiman-Weiner, M., & Banaji, M. R. (2018). People Make the Same Bayesian Judgment They Criticize in Others. Psychological Science, 30(1), 20–31. https://doi.org/10.1177/0956797618805750","Participants judged the man as more likely to be the pilot than the woman,",Social Psychology,social,348.0,0.4358898943540673,36.0,0.5099019513592785,-0.0740120570052111,low,"Judgment, accuracy, fairness, social cognition, base rates, open data, open materials",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,"This narrow, unnamed vignette effect shows no signs of broader recognition, citation, or public debate in either direction.",obscure,"This looks like an unnamed study item from a replication database, not a widely known effect with an established cultural narrative.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"This 2018 Psych Science paper is cited mainly in specialist Bayesian-reasoning and stereotyping literature; it has no textbook, press, or replication-controversy presence shaping any dominant narrative.",unanimous,obscure,"This specific 2018 finding has little presence in textbooks, popular science, or applied psychology discourse, and no replication-failure narrative appears broadly prominent.",obscure,4,4
582,10.1177/0956797614536739,"Kiyonaga, A., & Egner, T. (2014). The Working Memory Stroop Effect: When Internal Representations Clash With External Stimuli. Psychological Science, 25(8), 1619–1629. https://doi.org/10.1177/0956797614536739",working memory Stroop effect,Cognitive Psychology,cognitive,35.0,0.8306623862918074,32.0,0.38219092202581,0.4484714642659974,high,"working memory, short-term memory, visual attention, selective attention, open materials",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,This niche individual-differences correlation lacks broad recognition; neither the original finding nor its replication has notable currency beyond specialists.,obscure,"This specific effect/name isn't a well-known landmark finding; too niche for either ""classic result"" or ""failed replication"" lore to dominate.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"A niche attention-WM lab finding: modest citations in specialist working-memory papers, absent from textbooks, press, and replication-crisis discourse, so no framing is prominent.",unanimous,obscure,"The working-memory Stroop effect remains a niche cognitive-control paradigm with limited visibility in textbooks or popular science, and neither the original result nor replication debates has become a broadly recognized narrative.",obscure,4,3
581,10.1037/0022-3514.77.4.785,"Kim, H., & Markus, H. R. (1999). Deviance or uniqueness, harmony or conformity? A cultural analysis. Journal of Personality and Social Psychology, 77(4), 785–800. https://doi.org/10.1037/0022-3514.77.4.785","Deviance or uniqueness, harmony or conformity?",Social Psychology,social,76.0,0.2132595826717,31.0,0.014048649981898,0.1992109326898019,mid,"deviance, uniqueness, harmony, conformity, cultural values",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,This narrow cultural-values effect and its weak replication both lack broad recognition outside specialist literature.,obscure,"Small, oddly-worded, non-famous cross-cultural values effect; unlikely to be widely recognized enough to have any fixed narrative.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,original_dominates,"Cultural psychology textbooks, review chapters, and cross-cultural citing work still present Kim & Markus's uniqueness-versus-conformity pattern affirmatively; the failed Many Labs 2 replication stays a specialist footnote.",majority,original_dominates,"The study remains widely presented as a classic demonstration of cultural differences in preferences for uniqueness versus conformity, with no replication failure becoming the dominant public or scientific narrative.",uncertain,2,4
738,10.1037/a0019689,"Elliot, A. J., Niesta Kayser, D., Greitemeyer, T., Lichtenfeld, S., Gramzow, R. H., Maier, M. A., & Liu, H. (2010). Red, rank, and romance in women viewing men. Journal of Experimental Psychology: General, 139(3), 399–417. https://doi.org/10.1037/a0019689",effect of red on sexual attraction,Social Psychology,social,33.0,0.3911406403448517,28.0,-0.114247022914439,0.2768936174304126,high,"color, red, attractiveness, status, attraction",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,contested,Red-romance effect is widely popularized (Elliot & Niesta) yet many failed replications keep the debate active in journals.,failure_dominates,"The ""red-romance"" effect is a textbook replication-crisis example, widely cited as failing to replicate in social priming discussions.",True,,calibrated compressed prompt (finish pass),DISAGREE,confirmed,True,contested,"Popular media, marketing/dating trade books and textbook color-psychology sections still cite red-attraction affirmatively, while replication failures (Lehmann, Hesslinger, Many Labs) are widely cited in methods debates.",majority,original_dominates,"The widespread textbook, popular-science, and applied narrative still presents red as enhancing women’s attractiveness to men, while replication concerns are comparatively less prominent.",uncertain,2,3
1530,10.1080/02699931.2015.1059317,"Mickley Steinmetz, K. R., Knight, A. G., & Kensinger, E. A. (2015). Neutral details associated with emotional events are encoded: evidence from a cued recall paradigm. Cognition and Emotion, 30(7), 1352–1360. https://doi.org/10.1080/02699931.2015.1059317",Emotional items were more likely than neutral items to trigger recall of the associated background.,Cognitive Psychology,cognitive,45.0,0.6332456079595026,27.0,0.6648308055437865,-0.0315851975842839,low,"emotion, cued recall, memory, retrieval, scenes, narrowed-encoding",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,"This narrow encoding-specificity finding, especially since replication succeeded, has no notable footprint outside specialist emotion-memory literature.",obscure,Niche emotion-memory finding with negligible replication gap; too specific and minor to have entered common lore either way.,False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"A niche cued-recall memory paper cited mainly in specialist emotional-memory reviews; absent from textbooks, press, and replication-crisis discourse, so no framing is prominent.",unanimous,obscure,"This specific 2015 cued-recall finding is not widely discussed in textbooks or popular science, and no replication-failure narrative appears to have become broadly prominent.",obscure,4,4
463,10.1073/pnas.1202129109,"Tamir, D. I., & Mitchell, J. P. (2012). Disclosing information about the self is intrinsically rewarding. Proceedings of the National Academy of Sciences, 109(21), 8038–8043. https://doi.org/10.1073/pnas.1202129109",Disclosing information about the self is intrinsically rewarding,Social Psychology,social,37.0,0.4852716953798207,19.0,0.0045882663801245,0.4806834289996961,high,"Self-reference, social cognition, reward, functional MRI",True,False,NOT_SIMULABLE,SIMULABLE,,A0_calibrated_mandated,True,False,original_dominates,Tamir & Mitchell's fMRI self-disclosure-reward study remains widely cited/taught; its weak replication is known mainly to specialists.,original_dominates,"Tamir & Mitchell's ""self-disclosure is intrinsically rewarding"" fMRI finding is widely cited; its weak replication is little known outside specialists.",False,,"calibrated prompt, A0 anchor-calibration test batch",original_dominates,confirmed,False,original_dominates,"Self-disclosure-as-rewarding is still cited affirmatively in social media/neuromarketing reviews, trade books and popular articles; the null replication lives mainly in methods-focused replication reports.",unanimous,original_dominates,"The finding that self-disclosure is rewarding remains widely presented in social neuroscience and popular accounts as an established result, with no broadly recognized replication-failure narrative displacing it.",original_dominates,4,4
